report_path,page_id,visual_id,visual_type,style_variant,attribute_family,attribute_key,attribute_name,attribute_value,value_type,source_path
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,value[id=interaction:hover],value[id=interaction:hover].fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,value[id=interaction:hover],value[id=interaction:hover].fontSize,fontSize,14,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,value[id=interaction:hover],value[id=interaction:hover].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,value[id=interaction:hover],value[id=interaction:hover].underline,underline,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,value[id=selection:selected],value[id=selection:selected].italic,italic,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,b28df6dc2b9351da7f68,advancedSlicerVisual,Style 5,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/b28df6dc2b9351da7f68/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].color.solid.color,color,"ThemeDataColor(ColorId=2,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].position,position,Bottom,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,accentBar[id=interaction:press],accentBar[id=interaction:press].width,width,3,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,accentBar[id=selection:selected],accentBar[id=selection:selected].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,fillCustom[id=default],fillCustom[id=default].show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].fillColor.solid.color,color,"ThemeDataColor(ColorId=3,Percent=-0.25)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].transparency,transparency,25,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,layout,layout.columnCount,columnCount,3,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,layout,layout.rowCount,rowCount,1,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,outline[id=default],outline[id=default].show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,selection,selection.singleSelect,singleSelect,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,selection,selection.strictSingleSelect,strictSingleSelect,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,selectionIcon,selectionIcon.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].rectangleRoundedCurveCustomStyle,rectangleRoundedCurveCustomStyle,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].tileShape,tileShape,rectangleRoundedByPixel,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,title,title.text,text,Slicer - Calendar Year,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=default],value[id=default].horizontalAlignment,horizontalAlignment,center,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].bold,bold,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontColor.solid.color,color,"ThemeDataColor(ColorId=8,Percent=-0.5)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontSize,fontSize,14,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].underline,underline,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,value[id=selection:selected],value[id=selection:selected].italic,italic,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,d845e624911c93761b19,advancedSlicerVisual,Style 1,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/d845e624911c93761b19/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,background,background.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,background,background.transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.alignment,alignment,Center,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.backColor.solid.color,color,"ThemeDataColor(ColorId=2,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.fontColor.solid.color,color,"ThemeDataColor(ColorId=0,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.fontSize,fontSize,12,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,columnHeaders,columnHeaders.titleAlignment,titleAlignment,Center,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,grid,grid.gridHorizontalColor.solid.color,color,#D5D5D4,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,rowHeaders,rowHeaders.showExpandCollapseButtons,showExpandCollapseButtons,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,stylePreset,stylePreset.name,name,None,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,subTotals[id=Row],subTotals[id=Row].applyToHeaders,applyToHeaders,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,subTotals[id=Row],subTotals[id=Row].backColor.solid.color,color,"ThemeDataColor(ColorId=5,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,title,title.fontColor.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,values,values.fontColorPrimary.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,values,values.fontColorSecondary.solid.color,color,#2E2E2E,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,values,values.fontFamily,fontFamily,Calibri,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,eee22707705d70d18888,pivotTable,Style 3,values,values.fontSize,fontSize,12,integer,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/eee22707705d70d18888/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,f74b189eebaca39d8e9d,actionButton,Style 1,icon,icon.show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/f74b189eebaca39d8e9d/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,f84517e0c4bfbcf6e83b,slicer,Style 2,data,data.mode,mode,Dropdown,string,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/f84517e0c4bfbcf6e83b/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,f84517e0c4bfbcf6e83b,slicer,Style 2,selection,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/f84517e0c4bfbcf6e83b/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,f84517e0c4bfbcf6e83b,slicer,Style 2,selection,selection.singleSelect,singleSelect,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/f84517e0c4bfbcf6e83b/visual.json
/themes/samples/spend_cube_report,1727c31ca7e81a638716,f84517e0c4bfbcf6e83b,slicer,Style 2,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1727c31ca7e81a638716/visuals/f84517e0c4bfbcf6e83b/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,18362653b1c98af05d60,slicer,Style 1,data,data.mode,mode,Dropdown,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/18362653b1c98af05d60/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,18362653b1c98af05d60,slicer,Style 1,header,header.show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/18362653b1c98af05d60/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,18362653b1c98af05d60,slicer,Style 1,selection,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/18362653b1c98af05d60/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,18362653b1c98af05d60,slicer,Style 1,selection,selection.singleSelect,singleSelect,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/18362653b1c98af05d60/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,18362653b1c98af05d60,slicer,Style 1,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/18362653b1c98af05d60/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,2de7b3e3eae7c195ab91,slicer,Style 1,data,data.mode,mode,Dropdown,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/2de7b3e3eae7c195ab91/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,2de7b3e3eae7c195ab91,slicer,Style 1,header,header.show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/2de7b3e3eae7c195ab91/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,2de7b3e3eae7c195ab91,slicer,Style 1,selection,selection.selectAllCheckboxEnabled,selectAllCheckboxEnabled,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/2de7b3e3eae7c195ab91/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,2de7b3e3eae7c195ab91,slicer,Style 1,selection,selection.singleSelect,singleSelect,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/2de7b3e3eae7c195ab91/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,2de7b3e3eae7c195ab91,slicer,Style 1,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/2de7b3e3eae7c195ab91/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].color.solid.color,color,"ThemeDataColor(ColorId=2,Percent=0)",string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].position,position,Bottom,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,accentBar[id=default],accentBar[id=default].show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,accentBar[id=interaction:press],accentBar[id=interaction:press].width,width,3,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,accentBar[id=selection:selected],accentBar[id=selection:selected].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,fillCustom[id=default],fillCustom[id=default].show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].fillColor.solid.color,color,"ThemeDataColor(ColorId=3,Percent=-0.25)",string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,fillCustom[id=interaction:hover],fillCustom[id=interaction:hover].transparency,transparency,25,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,layout,layout.columnCount,columnCount,3,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,layout,layout.rowCount,rowCount,1,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,outline[id=default],outline[id=default].show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,selection,selection.singleSelect,singleSelect,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,selection,selection.strictSingleSelect,strictSingleSelect,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,selectionIcon,selectionIcon.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].rectangleRoundedCurveCustomStyle,rectangleRoundedCurveCustomStyle,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,shapeCustomRectangle[id=default],shapeCustomRectangle[id=default].tileShape,tileShape,rectangleRoundedByPixel,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,title,title.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,title,title.text,text,Slicer - Calendar Year,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=default],value[id=default].horizontalAlignment,horizontalAlignment,center,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].bold,bold,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontColor.solid.color,color,"ThemeDataColor(ColorId=8,Percent=-0.5)",string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontFamily,fontFamily,"''Segoe UI Semibold'', wf_segoe-ui_semibold, helvetica, arial, sans-serif",string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].fontSize,fontSize,14,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].transparency,transparency,0,integer,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=interaction:hover],value[id=interaction:hover].underline,underline,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,value[id=selection:selected],value[id=selection:selected].italic,italic,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,5309e0a7a26749732430,advancedSlicerVisual,Style 1,visualHeader,visualHeader.show,show,false,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/5309e0a7a26749732430/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,548460d9f6a19ad71a8d,slicer,Style 1,data,data.mode,mode,Dropdown,string,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/548460d9f6a19ad71a8d/visual.json
/themes/samples/spend_cube_report,1fcf82ba299c5692a2b4,548460d9f6a19ad71a8d,slicer,Style 1,header,header.show,show,true,boolean,themes/samples/spend_cube_report/definition/pages/1fcf82ba299c5692a2b4/visuals/548460d9f6a19ad71a8d/visual.json
